FECHA,DIA,Tmax,Tmin,Tmed,Precip,extremo,amplitud,categoria_tmax,seco,año,mes
2014-05-16,136.0,20.7,10.5,15.3,0.0,False,10.2,Templado,True,2014,5
2014-05-17,137.0,19.3,11.6,15.1,0.0,False,7.700000000000001,Frío,True,2014,5
2014-05-18,138.0,21.6,8.4,15.1,0.0,False,13.200000000000001,Templado,True,2014,5
2014-05-19,139.0,26.4,7.6,17.4,0.0,False,18.799999999999997,Templado,True,2014,5
2014-05-20,140.0,26.2,11.1,19.6,0.0,False,15.1,Templado,True,2014,5
2014-05-21,141.0,23.9,12.5,18.8,0.0,False,11.399999999999999,Templado,True,2014,5
2014-05-22,142.0,24.0,9.7,17.3,0.0,False,14.3,Templado,True,2014,5
2014-05-23,143.0,25.2,8.7,17.2,0.0,False,16.5,Templado,True,2014,5
2014-05-24,144.0,19.3,9.6,14.3,0.2,False,9.700000000000001,Frío,False,2014,5
2014-05-25,145.0,23.9,11.0,17.4,0.0,False,12.899999999999999,Templado,True,2014,5
2014-05-26,146.0,26.3,8.7,17.8,0.0,False,17.6,Templado,True,2014,5
2014-05-27,147.0,24.3,11.2,17.1,0.0,False,13.100000000000001,Templado,True,2014,5
2014-05-28,148.0,26.2,10.5,18.7,0.0,False,15.7,Templado,True,2014,5
2014-05-29,149.0,26.0,11.8,19.3,0.0,False,14.2,Templado,True,2014,5
2014-05-30,150.0,29.6,12.0,20.9,0.0,False,17.6,Templado,True,2014,5
2014-05-31,151.0,22.5,13.3,17.2,1.4,False,9.2,Templado,False,2014,5
2014-06-01,152.0,21.8,11.8,17.1,0.0,False,10.0,Templado,True,2014,6
2014-06-02,153.0,23.9,9.8,17.6,0.0,False,14.099999999999998,Templado,True,2014,6
2014-06-03,154.0,29.6,9.2,20.1,0.0,False,20.400000000000002,Templado,True,2014,6
2014-06-04,155.0,32.6,11.2,23.5,0.0,False,21.400000000000002,Caluroso,True,2014,6
2014-06-05,156.0,25.2,15.1,20.4,0.0,False,10.1,Templado,True,2014,6
2014-06-06,157.0,31.8,17.6,24.4,0.0,False,14.2,Caluroso,True,2014,6
2014-06-07,158.0,32.2,14.8,23.2,0.0,False,17.400000000000002,Caluroso,True,2014,6
2014-06-08,159.0,30.4,14.9,23.4,0.0,False,15.499999999999998,Caluroso,True,2014,6
2014-06-09,160.0,28.8,15.3,22.2,0.0,False,13.5,Templado,True,2014,6
2014-06-10,161.0,27.7,15.6,20.8,0.0,False,12.1,Templado,True,2014,6
2014-06-11,162.0,28.4,16.3,22.1,0.0,False,12.099999999999998,Templado,True,2014,6
2014-06-12,163.0,29.3,14.5,22.5,0.0,False,14.8,Templado,True,2014,6
2014-06-13,164.0,31.7,13.0,23.7,0.0,False,18.7,Caluroso,True,2014,6
2014-06-14,165.0,35.1,15.3,26.1,0.0,True,19.8,Caluroso,True,2014,6
2014-06-15,166.0,26.9,16.7,21.9,0.0,False,10.2,Templado,True,2014,6
2014-06-16,167.0,25.4,14.7,19.2,6.8,False,10.7,Templado,False,2014,6
2014-06-17,168.0,24.7,14.4,19.1,2.2,False,10.299999999999999,Templado,False,2014,6
2014-06-18,169.0,30.4,15.3,22.3,0.0,False,15.099999999999998,Caluroso,True,2014,6
2014-06-19,170.0,27.7,15.3,20.9,0.0,False,12.399999999999999,Templado,True,2014,6
2014-06-20,171.0,27.4,14.9,21.6,0.0,False,12.499999999999998,Templado,True,2014,6
2014-06-21,172.0,30.4,15.7,23.2,0.0,False,14.7,Caluroso,True,2014,6
2014-06-22,173.0,30.8,15.6,23.4,0.0,False,15.200000000000001,Caluroso,True,2014,6
2014-06-23,174.0,30.4,15.9,23.4,2.4,False,14.499999999999998,Caluroso,False,2014,6
2014-06-24,175.0,24.6,15.2,19.7,6.0,False,9.400000000000002,Templado,False,2014,6
2014-06-25,176.0,26.9,12.5,20.6,0.0,False,14.399999999999999,Templado,True,2014,6
2014-06-26,177.0,30.3,13.9,22.7,0.0,False,16.4,Caluroso,True,2014,6
2014-06-27,178.0,31.2,14.8,23.7,0.0,False,16.4,Caluroso,True,2014,6
2014-06-28,179.0,34.0,13.8,25.1,0.0,False,20.2,Caluroso,True,2014,6
2014-06-29,180.0,31.0,17.5,25.3,0.0,False,13.5,Caluroso,True,2014,6
2014-06-30,181.0,30.4,15.7,22.7,0.0,False,14.7,Caluroso,True,2014,6
2014-07-01,182.0,32.1,13.1,24.6,0.0,False,19.0,Caluroso,True,2014,7
2014-07-02,183.0,28.9,17.1,23.4,0.0,False,11.799999999999997,Templado,True,2014,7
2014-07-03,184.0,27.1,13.6,20.9,0.0,False,13.500000000000002,Templado,True,2014,7
2014-07-04,185.0,30.6,14.1,23.2,0.0,False,16.5,Caluroso,True,2014,7
2014-07-05,186.0,32.9,15.2,25.0,0.0,False,17.7,Caluroso,True,2014,7
2014-07-06,187.0,32.4,14.6,25.2,0.0,False,17.799999999999997,Caluroso,True,2014,7
2014-07-07,188.0,31.3,18.0,24.9,0.0,False,13.3,Caluroso,True,2014,7
2014-07-08,189.0,29.7,17.9,22.6,0.0,False,11.8,Templado,True,2014,7
2014-07-09,190.0,29.9,16.2,22.5,0.0,False,13.7,Templado,True,2014,7
2014-07-10,191.0,29.5,16.6,22.4,0.0,False,12.899999999999999,Templado,True,2014,7
2014-07-11,192.0,30.9,15.3,22.9,0.0,False,15.599999999999998,Caluroso,True,2014,7
2014-07-12,193.0,32.0,15.8,23.1,0.0,False,16.2,Caluroso,True,2014,7
2014-07-13,194.0,31.7,17.6,23.8,0.0,False,14.099999999999998,Caluroso,True,2014,7
2014-07-14,195.0,35.2,15.8,26.1,0.0,True,19.400000000000002,Caluroso,True,2014,7
2014-07-15,196.0,30.8,17.9,24.1,0.0,False,12.900000000000002,Caluroso,True,2014,7
2014-07-16,197.0,32.8,18.0,25.2,0.0,False,14.799999999999997,Caluroso,True,2014,7
2014-07-17,198.0,34.5,19.2,26.5,0.0,False,15.3,Caluroso,True,2014,7
2014-07-18,199.0,38.4,21.0,28.5,0.0,True,17.4,Caluroso,True,2014,7
2014-07-19,200.0,36.7,17.7,28.2,0.0,True,19.000000000000004,Caluroso,True,2014,7
2014-07-20,201.0,32.0,17.1,25.6,0.0,False,14.899999999999999,Caluroso,True,2014,7
2014-07-21,202.0,30.1,16.9,24.2,0.0,False,13.200000000000003,Caluroso,True,2014,7
2014-07-22,203.0,33.2,16.9,25.3,0.0,False,16.300000000000004,Caluroso,True,2014,7
2014-07-23,204.0,36.2,15.4,25.9,0.0,True,20.800000000000004,Caluroso,True,2014,7
2014-07-24,205.0,34.2,17.4,25.6,0.0,False,16.800000000000004,Caluroso,True,2014,7
2014-07-25,206.0,31.6,19.4,25.2,0.0,False,12.200000000000003,Caluroso,True,2014,7
2014-07-26,207.0,31.1,17.8,24.3,0.0,False,13.3,Caluroso,True,2014,7
2014-07-27,208.0,32.4,16.7,25.2,0.0,False,15.7,Caluroso,True,2014,7
2014-07-28,209.0,34.9,18.1,26.2,0.0,False,16.799999999999997,Caluroso,True,2014,7
2014-07-29,210.0,29.7,18.9,23.8,0.0,False,10.8,Templado,True,2014,7
2014-07-30,211.0,30.4,20.2,24.7,0.0,False,10.2,Caluroso,True,2014,7
2014-07-31,212.0,33.6,18.7,24.9,0.0,False,14.900000000000002,Caluroso,True,2014,7
2014-08-01,213.0,35.4,16.4,27.1,0.0,True,19.0,Caluroso,True,2014,8
2014-08-02,214.0,32.1,17.9,25.7,0.0,False,14.200000000000003,Caluroso,True,2014,8
2014-08-03,215.0,32.4,16.9,25.2,0.0,False,15.5,Caluroso,True,2014,8
2014-08-04,216.0,32.6,15.3,24.5,0.0,False,17.3,Caluroso,True,2014,8
2014-08-05,217.0,31.6,16.8,24.9,0.0,False,14.8,Caluroso,True,2014,8
2014-08-06,218.0,32.7,18.6,24.8,0.0,False,14.100000000000001,Caluroso,True,2014,8
2014-08-07,219.0,34.2,17.6,25.7,0.0,False,16.6,Caluroso,True,2014,8
2014-08-08,220.0,35.5,17.3,26.0,0.0,True,18.2,Caluroso,True,2014,8
2014-08-09,221.0,35.2,17.8,26.4,0.0,True,17.400000000000002,Caluroso,True,2014,8
2014-08-10,222.0,37.9,17.1,27.3,0.0,True,20.799999999999997,Caluroso,True,2014,8
2014-08-11,223.0,35.6,18.5,27.7,0.0,True,17.1,Caluroso,True,2014,8
2014-08-12,224.0,32.8,19.1,25.4,0.0,False,13.699999999999996,Caluroso,True,2014,8
2014-08-13,225.0,35.7,18.4,27.3,0.0,True,17.300000000000004,Caluroso,True,2014,8
2014-08-14,226.0,30.0,21.2,24.4,0.0,False,8.8,Templado,True,2014,8
2014-08-15,227.0,29.4,20.6,24.2,0.0,False,8.799999999999997,Templado,True,2014,8
2014-08-16,228.0,28.5,20.8,23.6,0.0,False,7.699999999999999,Templado,True,2014,8
2014-08-17,229.0,26.8,19.3,22.9,0.0,False,7.5,Templado,True,2014,8
2014-08-18,230.0,31.2,17.1,23.7,0.0,False,14.099999999999998,Caluroso,True,2014,8
2014-08-19,231.0,33.4,16.9,24.7,0.0,False,16.5,Caluroso,True,2014,8
2014-08-20,232.0,32.3,16.3,23.8,0.0,False,15.999999999999996,Caluroso,True,2014,8
2014-08-21,233.0,31.2,16.7,23.9,0.0,False,14.5,Caluroso,True,2014,8
2014-08-22,234.0,33.3,14.5,24.0,0.0,False,18.799999999999997,Caluroso,True,2014,8
2014-08-23,235.0,29.4,16.5,23.3,0.0,False,12.899999999999999,Templado,True,2014,8
2014-08-24,236.0,30.2,17.1,23.4,0.0,False,13.099999999999998,Caluroso,True,2014,8
2014-08-25,237.0,33.3,15.3,25.2,0.0,False,17.999999999999996,Caluroso,True,2014,8
2014-08-26,238.0,36.4,16.1,26.2,0.0,True,20.299999999999997,Caluroso,True,2014,8
2014-08-27,239.0,36.7,17.5,27.4,0.0,True,19.200000000000003,Caluroso,True,2014,8
2014-08-28,240.0,32.9,17.9,25.9,0.0,False,15.0,Caluroso,True,2014,8
2014-08-29,241.0,33.6,19.4,26.1,0.0,False,14.200000000000003,Caluroso,True,2014,8
2014-08-30,242.0,29.9,18.8,23.8,0.0,False,11.099999999999998,Templado,True,2014,8
2014-08-31,243.0,29.8,19.4,23.7,0.0,False,10.400000000000002,Templado,True,2014,8
2014-09-01,244.0,32.4,17.7,25.0,0.0,False,14.7,Caluroso,True,2014,9
2014-09-02,245.0,36.9,17.1,27.5,0.0,True,19.799999999999997,Caluroso,True,2014,9
2014-09-03,246.0,36.4,19.8,27.0,0.0,True,16.599999999999998,Caluroso,True,2014,9
2014-09-04,247.0,33.9,16.7,25.4,0.0,False,17.2,Caluroso,True,2014,9
2014-09-05,248.0,32.0,15.7,24.3,0.0,False,16.3,Caluroso,True,2014,9
2014-09-06,249.0,32.9,17.5,25.0,0.0,False,15.399999999999999,Caluroso,True,2014,9
2014-09-07,250.0,33.9,14.8,25.1,0.0,False,19.099999999999998,Caluroso,True,2014,9
2014-09-08,251.0,31.3,15.7,24.4,0.0,False,15.600000000000001,Caluroso,True,2014,9
2014-09-09,252.0,30.1,16.3,23.2,0.0,False,13.8,Caluroso,True,2014,9
2014-09-10,253.0,31.6,17.5,23.8,0.0,False,14.100000000000001,Caluroso,True,2014,9
2014-09-11,254.0,32.2,14.4,24.3,0.0,False,17.800000000000004,Caluroso,True,2014,9
2014-09-12,255.0,31.2,16.3,23.9,0.0,False,14.899999999999999,Caluroso,True,2014,9
2014-09-13,256.0,33.4,15.5,24.1,0.0,False,17.9,Caluroso,True,2014,9
2014-09-14,257.0,33.3,14.4,23.9,0.0,False,18.9,Caluroso,True,2014,9
2014-09-15,258.0,31.7,13.8,22.2,0.0,False,17.9,Caluroso,True,2014,9
2014-09-16,259.0,27.9,13.0,21.3,0.0,False,14.899999999999999,Templado,True,2014,9
2014-09-17,260.0,28.9,17.6,23.9,0.0,False,11.299999999999997,Templado,True,2014,9
2014-09-18,261.0,29.3,14.0,22.4,0.0,False,15.3,Templado,True,2014,9
2014-09-19,262.0,27.7,15.3,22.3,0.0,False,12.399999999999999,Templado,True,2014,9
2014-09-20,263.0,29.9,16.5,22.9,0.0,False,13.399999999999999,Templado,True,2014,9
2014-09-21,264.0,29.1,16.7,22.9,0.0,False,12.400000000000002,Templado,True,2014,9
2014-09-22,265.0,27.4,17.1,21.5,1.2,False,10.299999999999997,Templado,False,2014,9
2014-09-23,266.0,27.1,12.7,20.0,0.0,False,14.400000000000002,Templado,True,2014,9
2014-09-24,267.0,28.3,12.0,20.7,0.0,False,16.3,Templado,True,2014,9
2014-09-25,268.0,23.9,14.0,18.2,0.0,False,9.899999999999999,Templado,True,2014,9
2014-09-26,269.0,24.8,14.5,19.1,2.4,False,10.3,Templado,False,2014,9
2014-09-27,270.0,19.5,16.2,18.0,4.8,False,3.3000000000000007,Frío,False,2014,9
2014-09-28,271.0,23.7,15.2,19.3,0.0,False,8.5,Templado,True,2014,9
2014-09-29,272.0,23.3,13.8,17.6,28.0,False,9.5,Templado,False,2014,9
2014-09-30,273.0,24.1,13.3,18.8,0.8,False,10.8,Templado,False,2014,9
2014-10-01,274.0,22.4,17.1,19.5,7.8,False,5.299999999999997,Templado,False,2014,10
2014-10-02,275.0,22.3,17.3,19.4,0.2,False,5.0,Templado,False,2014,10
2014-10-03,276.0,24.5,14.3,18.8,0.0,False,10.2,Templado,True,2014,10
2014-10-04,277.0,25.0,12.8,18.5,0.0,False,12.2,Templado,True,2014,10
2014-10-05,278.0,27.7,13.9,20.0,0.2,False,13.799999999999999,Templado,False,2014,10
2014-10-06,279.0,26.7,14.0,20.1,0.0,False,12.7,Templado,True,2014,10
2014-10-07,280.0,27.2,11.8,18.9,0.0,False,15.399999999999999,Templado,True,2014,10
2014-10-08,281.0,28.3,11.2,19.3,0.0,False,17.1,Templado,True,2014,10
2014-10-09,282.0,29.5,11.5,20.0,0.0,False,18.0,Templado,True,2014,10
2014-10-10,283.0,28.2,9.7,19.0,0.0,False,18.5,Templado,True,2014,10
2014-10-11,284.0,23.5,12.4,17.9,5.6,False,11.1,Templado,False,2014,10
2014-10-12,285.0,22.5,11.4,17.1,0.0,False,11.1,Templado,True,2014,10
2014-10-13,286.0,21.0,7.3,14.6,0.0,False,13.7,Templado,True,2014,10
2014-10-14,287.0,19.6,10.0,14.6,6.4,False,9.600000000000001,Frío,False,2014,10
2014-10-15,288.0,21.8,7.8,14.6,0.0,False,14.0,Templado,True,2014,10
2014-10-16,289.0,27.2,10.2,17.7,0.0,False,17.0,Templado,True,2014,10
2014-10-17,290.0,28.2,12.0,19.2,0.0,False,16.2,Templado,True,2014,10
2014-10-18,291.0,28.2,12.3,19.9,0.0,False,15.899999999999999,Templado,True,2014,10
2014-10-19,292.0,26.3,13.8,19.5,0.0,False,12.5,Templado,True,2014,10
2014-10-20,293.0,27.9,12.8,19.7,0.0,False,15.099999999999998,Templado,True,2014,10
2014-10-21,294.0,31.3,11.8,20.5,0.0,False,19.5,Caluroso,True,2014,10
2014-10-22,295.0,30.0,13.0,19.3,0.0,False,17.0,Templado,True,2014,10
2014-10-23,296.0,25.2,10.0,16.3,0.0,False,15.2,Templado,True,2014,10
2014-10-24,297.0,25.4,9.9,17.0,0.0,False,15.499999999999998,Templado,True,2014,10
2014-10-25,298.0,25.6,8.7,16.8,0.0,False,16.900000000000002,Templado,True,2014,10
2014-10-26,299.0,25.1,8.9,17.0,0.0,False,16.200000000000003,Templado,True,2014,10
2014-10-27,300.0,24.2,10.2,16.7,0.0,False,14.0,Templado,True,2014,10
2014-10-28,301.0,22.1,11.0,15.5,0.2,False,11.100000000000001,Templado,False,2014,10
2014-10-29,302.0,22.9,10.2,15.5,0.2,False,12.7,Templado,False,2014,10
2014-10-30,303.0,23.5,9.3,15.3,0.0,False,14.2,Templado,True,2014,10
2014-10-31,304.0,20.6,8.7,14.2,0.0,False,11.900000000000002,Templado,True,2014,10
2014-11-01,305.0,22.3,9.1,15.3,0.2,False,13.200000000000001,Templado,False,2014,11
2014-11-02,306.0,20.8,11.2,15.4,0.0,False,9.600000000000001,Templado,True,2014,11
2014-11-03,307.0,21.8,10.7,16.1,0.0,False,11.100000000000001,Templado,True,2014,11
2014-11-04,308.0,16.8,8.9,13.6,8.8,False,7.9,Frío,False,2014,11
2014-11-05,309.0,17.1,5.2,10.2,0.0,False,11.900000000000002,Frío,True,2014,11
2014-11-06,310.0,18.2,2.1,10.1,0.0,False,16.099999999999998,Frío,True,2014,11
2014-11-07,311.0,21.6,6.2,13.6,0.0,False,15.400000000000002,Templado,True,2014,11
2014-11-08,312.0,21.6,8.1,14.1,0.0,False,13.500000000000002,Templado,True,2014,11
2014-11-09,313.0,17.3,6.9,10.2,1.6,False,10.4,Frío,False,2014,11
2014-11-10,314.0,15.7,3.5,8.8,0.0,False,12.2,Frío,True,2014,11
2014-11-11,315.0,14.6,5.3,10.2,2.2,False,9.3,Frío,False,2014,11
2014-11-12,316.0,20.4,8.5,14.9,0.0,False,11.899999999999999,Templado,True,2014,11
2014-11-13,317.0,20.8,6.1,12.8,0.0,False,14.700000000000001,Templado,True,2014,11
2014-11-14,318.0,19.5,9.4,14.9,0.2,False,10.1,Frío,False,2014,11
2014-11-15,319.0,19.4,6.8,14.0,0.0,False,12.599999999999998,Frío,True,2014,11
2014-11-16,320.0,18.7,4.6,10.8,0.0,False,14.1,Frío,True,2014,11
2014-11-17,321.0,17.8,2.2,9.5,0.0,False,15.600000000000001,Frío,True,2014,11
2014-11-18,322.0,18.8,2.1,9.2,0.0,False,16.7,Frío,True,2014,11
2014-11-19,323.0,19.8,4.5,11.2,0.2,False,15.3,Frío,False,2014,11
2014-11-20,324.0,17.1,6.7,11.9,0.2,False,10.400000000000002,Frío,False,2014,11
2014-11-21,325.0,18.1,9.7,13.3,0.0,False,8.400000000000002,Frío,True,2014,11
2014-11-22,326.0,20.3,11.8,15.9,0.0,False,8.5,Templado,True,2014,11
2014-11-23,327.0,22.2,10.8,16.6,0.2,False,11.399999999999999,Templado,False,2014,11
2014-11-24,328.0,20.6,10.1,14.4,0.0,False,10.500000000000002,Templado,True,2014,11
2014-11-25,329.0,19.3,8.7,13.4,2.6,False,10.600000000000001,Frío,False,2014,11
2014-11-26,330.0,18.5,5.4,11.6,0.0,False,13.1,Frío,True,2014,11
2014-11-27,331.0,16.7,5.5,10.7,0.2,False,11.2,Frío,False,2014,11
2014-11-28,332.0,15.1,7.5,11.4,1.4,False,7.6,Frío,False,2014,11
2014-11-29,333.0,14.4,6.4,10.3,1.0,False,8.0,Frío,False,2014,11
2014-11-30,334.0,17.8,7.3,11.8,0.2,False,10.5,Frío,False,2014,11
2014-12-01,335.0,19.6,10.8,14.5,0.0,False,8.8,Frío,True,2014,12
2014-12-02,336.0,16.3,5.3,10.9,0.4,False,11.0,Frío,False,2014,12
2014-12-03,337.0,15.8,3.7,9.0,0.2,False,12.100000000000001,Frío,False,2014,12
2014-12-04,338.0,15.4,2.0,7.7,0.0,False,13.4,Frío,True,2014,12
2014-12-05,339.0,15.5,1.6,7.4,0.2,False,13.9,Frío,False,2014,12
2014-12-06,340.0,15.2,-0.7,6.6,0.0,False,15.899999999999999,Frío,True,2014,12
2014-12-07,341.0,14.1,-0.6,6.9,0.0,False,14.7,Frío,True,2014,12
2014-12-08,342.0,14.8,-2.3,5.3,0.0,False,17.1,Frío,True,2014,12
2014-12-09,343.0,15.0,0.4,8.2,0.0,False,14.6,Frío,True,2014,12
2014-12-10,344.0,13.6,-2.5,5.3,0.0,False,16.1,Frío,True,2014,12
2014-12-11,345.0,17.5,-1.6,6.4,0.0,False,19.1,Frío,True,2014,12
2014-12-12,346.0,16.5,-1.5,6.4,0.0,False,18.0,Frío,True,2014,12
2014-12-13,347.0,16.8,2.1,8.8,0.0,False,14.700000000000001,Frío,True,2014,12
2014-12-14,348.0,9.5,5.1,7.1,9.2,False,4.4,Muy frío,False,2014,12
2014-12-15,349.0,12.5,3.2,7.6,1.8,False,9.3,Frío,False,2014,12
2014-12-16,350.0,17.0,1.4,9.1,0.0,False,15.6,Frío,True,2014,12
2014-12-17,351.0,17.6,1.1,8.6,0.2,False,16.5,Frío,False,2014,12
2014-12-18,352.0,19.7,2.0,9.4,0.0,False,17.7,Frío,True,2014,12
2014-12-19,353.0,18.8,2.8,9.5,0.0,False,16.0,Frío,True,2014,12
2014-12-20,354.0,17.5,2.8,10.3,0.2,False,14.7,Frío,False,2014,12
2014-12-21,355.0,14.7,2.7,8.7,0.0,False,12.0,Frío,True,2014,12
2014-12-22,356.0,12.0,3.8,8.3,0.0,False,8.2,Frío,True,2014,12
2014-12-23,357.0,14.2,3.2,7.8,0.2,False,11.0,Frío,False,2014,12
2014-12-24,358.0,16.3,1.1,7.9,0.2,False,15.200000000000001,Frío,False,2014,12
2014-12-25,359.0,14.8,1.8,7.7,0.0,False,13.0,Frío,True,2014,12
2014-12-26,360.0,15.5,0.2,6.8,0.2,False,15.3,Frío,False,2014,12
2014-12-27,361.0,16.9,-0.9,6.9,0.2,False,17.799999999999997,Frío,False,2014,12
2014-12-28,362.0,16.6,3.5,10.7,0.0,False,13.100000000000001,Frío,True,2014,12
2014-12-29,363.0,9.6,-3.2,5.7,0.0,False,12.8,Muy frío,True,2014,12
2014-12-30,364.0,11.5,-6.7,1.5,0.0,False,18.2,Frío,True,2014,12
2014-12-31,365.0,14.3,-5.9,2.9,0.0,False,20.200000000000003,Frío,True,2014,12
2015-01-01,1.0,11.9,-1.6,5.3,0.0,False,13.5,Frío,True,2015,1
2015-01-02,2.0,16.0,-3.0,4.8,0.2,False,19.0,Frío,False,2015,1
2015-01-03,3.0,17.4,-1.6,6.4,0.0,False,19.0,Frío,True,2015,1
2015-01-04,4.0,20.9,0.0,8.8,0.0,False,20.9,Templado,True,2015,1
2015-01-05,5.0,16.5,2.8,8.5,0.0,False,13.7,Frío,True,2015,1
2015-01-06,6.0,17.3,-1.2,6.3,0.0,False,18.5,Frío,True,2015,1
2015-01-07,7.0,13.4,2.5,7.0,0.0,False,10.9,Frío,True,2015,1
2015-01-08,8.0,13.6,0.1,6.2,0.2,False,13.5,Frío,False,2015,1
2015-01-09,9.0,15.5,0.2,6.5,0.0,False,15.3,Frío,True,2015,1
2015-01-10,10.0,20.7,-2.0,7.2,0.0,False,22.7,Templado,True,2015,1
2015-01-11,11.0,21.2,1.4,10.8,0.0,False,19.8,Templado,True,2015,1
2015-01-12,12.0,14.4,4.3,8.8,0.0,False,10.100000000000001,Frío,True,2015,1
2015-01-13,13.0,17.1,4.5,8.7,0.0,False,12.600000000000001,Frío,True,2015,1
2015-01-14,14.0,19.1,5.1,10.7,0.0,False,14.000000000000002,Frío,True,2015,1
2015-01-15,15.0,18.9,2.5,10.4,0.0,False,16.4,Frío,True,2015,1
2015-01-16,16.0,14.0,2.3,9.8,0.0,False,11.7,Frío,True,2015,1
2015-01-17,17.0,13.2,-2.2,4.6,0.0,False,15.399999999999999,Frío,True,2015,1
2015-01-18,18.0,10.6,-3.8,4.2,2.2,False,14.399999999999999,Frío,False,2015,1
2015-01-19,19.0,12.1,1.9,6.4,1.2,False,10.2,Frío,False,2015,1
2015-01-20,20.0,11.6,-2.1,5.2,0.0,False,13.7,Frío,True,2015,1
2015-01-21,21.0,12.6,-0.6,6.6,0.0,False,13.2,Frío,True,2015,1
2015-01-22,22.0,11.4,3.4,7.3,0.2,False,8.0,Frío,False,2015,1
2015-01-23,23.0,13.1,-1.1,7.3,0.0,False,14.2,Frío,True,2015,1
2015-01-24,24.0,15.2,-3.8,5.2,0.0,False,19.0,Frío,True,2015,1
2015-01-25,25.0,17.1,-2.7,7.1,0.0,False,19.8,Frío,True,2015,1
2015-01-26,26.0,15.8,-1.8,6.6,0.0,False,17.6,Frío,True,2015,1
2015-01-27,27.0,17.1,0.0,7.8,0.0,False,17.1,Frío,True,2015,1
2015-01-28,28.0,16.4,0.8,8.0,0.0,False,15.599999999999998,Frío,True,2015,1
2015-01-29,29.0,19.8,-1.4,10.7,0.0,False,21.2,Frío,True,2015,1
2015-01-30,30.0,19.0,13.6,16.0,0.0,False,5.4,Frío,True,2015,1
2015-01-31,31.0,17.5,6.1,13.3,0.0,False,11.4,Frío,True,2015,1
2015-02-01,32.0,11.8,1.0,7.1,0.0,False,10.8,Frío,True,2015,2
2015-02-02,33.0,13.3,-0.4,7.2,0.0,False,13.700000000000001,Frío,True,2015,2
2015-02-03,34.0,15.6,8.5,11.0,0.0,False,7.1,Frío,True,2015,2
2015-02-04,35.0,9.7,2.8,6.3,0.2,False,6.8999999999999995,Muy frío,False,2015,2
2015-02-05,36.0,9.7,1.3,5.0,0.0,False,8.399999999999999,Muy frío,True,2015,2
2015-02-06,37.0,10.5,-3.0,4.7,0.0,False,13.5,Frío,True,2015,2
2015-02-07,38.0,10.6,-5.2,2.2,2.0,False,15.8,Frío,False,2015,2
2015-02-08,39.0,10.0,-2.0,4.1,0.2,False,12.0,Muy frío,False,2015,2
2015-02-09,40.0,11.0,-2.6,4.5,1.0,False,13.6,Frío,False,2015,2
2015-02-10,41.0,10.2,3.6,6.9,1.0,False,6.6,Frío,False,2015,2
2015-02-11,42.0,14.2,0.0,7.2,0.0,False,14.2,Frío,True,2015,2
2015-02-12,43.0,8.7,5.6,6.7,12.8,False,3.0999999999999996,Muy frío,False,2015,2
2015-02-13,44.0,15.5,2.2,8.2,0.0,False,13.3,Frío,True,2015,2
2015-02-14,45.0,14.6,2.7,10.3,0.2,False,11.899999999999999,Frío,False,2015,2
2015-02-15,46.0,16.8,4.8,12.1,0.0,False,12.0,Frío,True,2015,2
2015-02-16,47.0,19.0,3.4,10.5,0.0,False,15.6,Frío,True,2015,2
2015-02-17,48.0,9.2,6.3,7.6,6.6,False,2.8999999999999995,Muy frío,False,2015,2
2015-02-18,49.0,10.4,7.2,8.4,5.4,False,3.2,Frío,False,2015,2
2015-02-19,50.0,11.7,7.1,8.6,0.0,False,4.6,Frío,True,2015,2
2015-02-20,51.0,11.5,2.3,7.9,0.2,False,9.2,Frío,False,2015,2
2015-02-21,52.0,15.6,-0.5,8.1,0.2,False,16.1,Frío,False,2015,2
2015-02-22,53.0,17.6,2.0,11.0,0.0,False,15.600000000000001,Frío,True,2015,2
2015-02-23,54.0,23.2,4.9,13.9,0.0,False,18.299999999999997,Templado,True,2015,2
2015-02-24,55.0,17.3,3.5,11.5,0.0,False,13.8,Frío,True,2015,2
2015-02-25,56.0,15.1,7.9,11.6,0.0,False,7.199999999999999,Frío,True,2015,2
2015-02-26,57.0,20.7,11.2,15.5,0.0,False,9.5,Templado,True,2015,2
2015-02-27,58.0,21.2,5.6,13.8,0.0,False,15.6,Templado,True,2015,2
2015-02-28,59.0,17.7,3.7,10.8,0.0,False,14.0,Frío,True,2015,2
2015-03-01,60.0,21.2,4.3,12.1,0.0,False,16.9,Templado,True,2015,3
2015-03-02,61.0,24.9,5.9,14.8,0.0,False,19.0,Templado,True,2015,3
2015-03-03,62.0,24.4,7.7,15.9,0.0,False,16.7,Templado,True,2015,3
2015-03-04,63.0,22.9,8.0,14.1,0.0,False,14.899999999999999,Templado,True,2015,3
2015-03-05,64.0,14.5,-0.8,8.5,0.0,False,15.3,Frío,True,2015,3
2015-03-06,65.0,16.3,-2.5,6.3,0.0,False,18.8,Frío,True,2015,3
2015-03-07,66.0,19.6,-1.9,8.6,0.0,False,21.5,Frío,True,2015,3
2015-03-08,67.0,15.1,1.8,8.9,0.0,False,13.299999999999999,Frío,True,2015,3
2015-03-09,68.0,18.1,2.5,9.4,0.0,False,15.600000000000001,Frío,True,2015,3
2015-03-10,69.0,22.4,2.8,11.7,0.0,False,19.599999999999998,Templado,True,2015,3
2015-03-11,70.0,25.4,3.2,13.5,0.0,False,22.2,Templado,True,2015,3
